NAME	DESCRIPTION	RootControl12h	RootControl24h	RootControl6h	RootPA0112h	RootPA0124h	RootPA016h
AT3G15530	NA@Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9LDW4]	72.22	81.15	0.0	0.0	85.04	0.0
AT3G15550	NA@Trichohyalin [Source:UniProtKB/TrEMBL;Acc:Q9LRP9]	49.85	0.0	0.0	0.0	0.0	0.0
AT3G15580	ATG8I@Autophagy-related protein [Source:UniProtKB/TrEMBL;Acc:A0A178VBL7]	0.0	132.45	131.87	0.0	0.0	263.46
AT3G15610	NA@Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9LW17]	71.46	71.06	0.0	0.0	0.0	0.0
AT3G15630	NA@AT3g15630/MSJ11_3 [Source:UniProtKB/TrEMBL;Acc:Q9LW16]	0.0	129.45	128.91	0.0	0.0	0.0
AT3G15640	COX5B-1@Cytochrome c oxidase subunit 5b-1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9LW15]	107.76	106.99	121.17	123.91	0.0	120.98
AT3G15660	GRXS15@GRX4 [Source:UniProtKB/TrEMBL;Acc:A0A178VHP8]	0.0	106.57	229.82	117.37	120.81	114.7
AT3G15730	PLDALPHA1@Phospholipase D alpha 1 [Source:UniProtKB/Swiss-Prot;Acc:Q38882]	236.49	353.24	393.12	118.8	164.5	351.97
AT3G15760	NA@At3g15760 [Source:UniProtKB/TrEMBL;Acc:Q9LW03]	0.0	129.6	0.0	0.0	0.0	0.0
AT3G15770	NA@AT3G15770 protein [Source:UniProtKB/TrEMBL;Acc:B9DGF6]	0.0	0.0	0.0	0.0	0.0	178.12
AT3G15790	MBD11@Methyl-CpG-binding domain-containing protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9LW00]	110.16	0.0	0.0	0.0	0.0	108.82
AT3G15810	NA@Protein LURP-one-related 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVZ8]	236.35	234.55	116.88	0.0	122.9	116.68
AT3G15820	ROD1@ROD1 [Source:UniProtKB/TrEMBL;Acc:A0A178VDV2]	0.0	0.0	82.41	0.0	0.0	82.14
AT3G15840	PIFI@Post-illumination chlorophyll fluorescence increase [Source:UniProtKB/TrEMBL;Acc:Q9LVZ5]	0.0	0.0	127.55	0.0	0.0	0.0
AT3G15850	ADS3@JB67 [Source:UniProtKB/TrEMBL;Acc:A0A178VBZ6]	0.0	0.0	0.0	67.97	70.36	0.0
AT3G15880	WSIP2@WUS-interacting protein 2 [Source:TAIR;Acc:AT3G15880]	30.46	29.66	88.17	59.1	30.73	59.12
AT3G15890	NA@PTI1-like tyrosine-protein kinase At3g15890 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSC2]	0.0	89.3	0.0	0.0	0.0	0.0
AT3G15940	NA@AT3g15940/MVC8_7 [Source:UniProtKB/TrEMBL;Acc:Q9LSB5]	0.0	45.37	45.42	0.0	0.0	0.0
AT3G15950	NAI2@TSA1-like protein [Source:UniProtKB/Swiss-Prot;Acc:Q9LSB4]	960.94	1217.4	1107.95	361.28	294.58	424.55
AT3G15970	NUP50B@Nuclear pore complex protein NUP50B [Source:UniProtKB/Swiss-Prot;Acc:Q9LW88]	0.0	68.68	0.0	0.0	0.0	0.0
AT3G15980	NA@Coatomer subunit beta' [Source:UniProtKB/TrEMBL;Acc:F4J1E5]	0.0	0.0	0.0	0.0	69.89	0.0
AT3G15990	NA@Probable sulfate transporter 3.4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LW86]	0.0	51.65	51.69	0.0	0.0	51.45
AT3G16000	MFP1@MAR-binding filament-like protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LW85]	0.0	42.91	0.0	0.0	0.0	0.0
AT3G16030	CES101@Lectin protein kinase family protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LPL5]	0.0	42.24	0.0	0.0	0.0	0.0
AT3G16050	PDX12@Pyridoxal 5'-phosphate synthase-like subunit PDX1.2 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZNR6]	0.0	89.89	0.0	0.0	0.0	0.0
AT3G16060	KIN13B@Kinesin-like protein [Source:UniProtKB/TrEMBL;Acc:A0A178V575]	43.97	43.78	43.83	0.0	0.0	0.0
AT3G16080	RPL37C@60S ribosomal protein L37-3 [Source:UniProtKB/Swiss-Prot;Acc:Q8LEM8]	430.29	0.0	210.62	0.0	222.83	211.12
AT3G16100	RABG3C@Ras-related protein RABG3c [Source:UniProtKB/Swiss-Prot;Acc:Q9LW76]	0.0	0.0	0.0	135.63	0.0	0.0
AT3G16110	PDIL1-6@PDIL1-6 [Source:UniProtKB/TrEMBL;Acc:A0A178VNL8]	0.0	0.0	59.41	0.0	0.0	0.0
AT3G16140	PSAH1@Photosystem I reaction center subunit VI-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SUI7]	96.92	96.27	0.0	0.0	0.0	0.0
AT3G16150	NA@ASPGB1 [Source:UniProtKB/TrEMBL;Acc:A0A384KV24]	0.0	0.0	0.0	92.48	0.0	0.0
AT3G16170	AAE13@AMP-dependent synthetase and ligase family protein [Source:TAIR;Acc:AT3G16170]	0.0	52.35	0.0	0.0	54.85	0.0
AT3G16180	NPF1.1@Protein NRT1/ PTR FAMILY 1.1 [Source:UniProtKB/Swiss-Prot;Acc:Q8LPL2]	0.0	0.0	0.0	0.0	0.0	54.07
AT3G16190	NA@Probable inactive nicotinamidase At3g16190 [Source:UniProtKB/Swiss-Prot;Acc:Q93Z51]	0.0	0.0	292.8	300.82	154.23	146.33
AT3G16200	NA@DNA-directed RNA polymerase subunit beta [Source:UniProtKB/TrEMBL;Acc:Q9LU25]	72.99	0.0	0.0	0.0	0.0	0.0
AT3G16230	NA@Putative eukaryotic LigT [Source:UniProtKB/TrEMBL;Acc:F4J1H2]	88.12	0.0	0.0	0.0	91.76	87.17
AT3G16240	TIP2-1@Aquaporin TIP2-1 [Source:UniProtKB/Swiss-Prot;Acc:Q41951]	215.1	106.78	0.0	0.0	0.0	0.0
AT3G16260	TRZ4@TRZ4 [Source:UniProtKB/TrEMBL;Acc:A0A178V7J3]	38.43	74.48	0.0	0.0	40.1	0.0
AT3G16270	MTV1@ENTH/VHS family protein [Source:UniProtKB/TrEMBL;Acc:A0A178VIA7]	125.9	0.0	0.0	40.17	0.0	79.33
AT3G16280	NA@Integrase-type DNA-binding superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LT94]	145.91	0.0	0.0	147.76	0.0	0.0
AT3G16290	FTSHI2@Probable inactive ATP-dependent zinc metalloprotease FTSHI 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:A8MPR5]	37.32	0.0	0.0	0.0	77.89	0.0
AT3G16310	NUP35@Nuclear pore complex protein NUP35 [Source:UniProtKB/Swiss-Prot;Acc:O04326]	81.89	0.0	0.0	165.07	0.0	81.04
AT3G16340	ABCG29@ABC transporter G family member 29 [Source:UniProtKB/Swiss-Prot;Acc:Q94A18]	24.12	48.08	96.4	24.21	25.19	47.92
AT3G16350	NA@At3g16350 [Source:UniProtKB/TrEMBL;Acc:Q84TG2]	60.87	60.55	0.0	0.0	0.0	0.0
AT3G16370	APG@GDSL esterase/lipase APG [Source:UniProtKB/Swiss-Prot;Acc:Q9LU14]	0.0	0.0	62.44	0.0	0.0	0.0
AT3G16390	NSP3@Nitrile-specifier protein 3 [Source:UniProtKB/Swiss-Prot;Acc:O04318]	73.19	0.0	0.0	0.0	0.0	0.0
AT3G16400	NSP1@Nitrile-specifier protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SDM9]	1734.75	744.13	1416.65	958.76	212.66	1063.46
AT3G16410	NSP4@Nitrile-specifier protein 4 [Source:UniProtKB/Swiss-Prot;Acc:O04316]	170.22	0.0	52.24	0.0	0.0	58.61
AT3G16420	PBP1@PYK10-binding protein 1 [Source:UniProtKB/Swiss-Prot;Acc:O04314]	6142.37	1994.31	3307.7	2176.38	448.46	2022.78
AT3G16430	PBP2@PYK10-binding protein 2 [Source:UniProtKB/Swiss-Prot;Acc:O04313]	190.11	385.07	288.22	0.0	98.95	187.96
AT3G16440	ATMLP-300B@Myrosinase-binding protein-like protein-300B [Source:UniProtKB/TrEMBL;Acc:A0A1I9LLA7]	0.0	0.0	0.0	102.28	0.0	100.16
AT3G16450	JAL33@Jacalin-related lectin 33 [Source:UniProtKB/Swiss-Prot;Acc:O04311]	2085.37	1141.12	787.31	100.21	311.71	845.87
AT3G16460	JAL34@Jacalin-related lectin 34 [Source:UniProtKB/Swiss-Prot;Acc:O04310]	1963.47	1660.71	1201.87	302.46	313.99	511.82
AT3G16470	JAL35@Jacalin-related lectin 35 [Source:UniProtKB/Swiss-Prot;Acc:O04309]	182.14	321.32	200.67	461.05	0.0	392.57
AT3G16480	MPPA2@Probable mitochondrial-processing peptidase subunit alpha-2, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:O04308]	0.0	0.0	0.0	59.84	62.0	0.0
AT3G16500	IAA26@Auxin-responsive protein IAA26 [Source:UniProtKB/Swiss-Prot;Acc:Q8LAL2]	111.17	0.0	317.35	0.0	0.0	0.0
AT3G16510	NA@At3g16510 [Source:UniProtKB/TrEMBL;Acc:Q9LK74]	0.0	0.0	0.0	0.0	84.28	0.0
AT3G16530	NA@Lectin-like protein At3g16530 [Source:UniProtKB/Swiss-Prot;Acc:Q9LK72]	0.0	0.0	0.0	756.45	334.04	740.14
AT3G16560	NA@Protein phosphatase 2C family protein [Source:UniProtKB/TrEMBL;Acc:A0A178VFN3]	0.0	0.0	0.0	59.84	0.0	0.0
AT3G16620	TOC120@Translocase of chloroplast 120, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LUS2]	64.03	0.0	0.0	0.0	0.0	0.0
AT3G16630	KIN13A@Kinesin-like protein [Source:UniProtKB/TrEMBL;Acc:A0A178VP70]	36.49	0.0	36.04	0.0	38.08	72.43
AT3G16640	TCTP1@Translationally-controlled tumor protein 1 [Source:UniProtKB/Swiss-Prot;Acc:P31265]	1303.52	1292.91	1545.11	1186.69	1219.42	642.99
AT3G16710	NA@Putative pentatricopeptide repeat-containing protein At3g16710, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9LUR2]	0.0	0.0	0.0	0.0	76.88	0.0
AT3G16740	NA@F-box/kelch-repeat protein At3g16740 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUQ9]	0.0	0.0	0.0	72.83	0.0	0.0
AT3G16760	NA@At3g16760 [Source:UniProtKB/TrEMBL;Acc:Q6NMH5]	66.89	0.0	0.0	0.0	0.0	0.0
AT3G16770	RAP2-3@Ethylene-responsive transcription factor RAP2-3 [Source:UniProtKB/Swiss-Prot;Acc:P42736]	0.0	95.76	0.0	97.26	0.0	95.31
AT3G16780	RPL19B@60S ribosomal protein L19-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUQ6]	0.0	230.08	0.0	0.0	0.0	114.46
AT3G16785	PLDP1@Phospholipase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LQ40]	0.0	0.0	27.04	0.0	0.0	0.0
AT3G16800	NA@Probable protein phosphatase 2C 41 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRZ4]	90.24	177.29	0.0	0.0	281.88	89.25
AT3G16810	APUM24@Pumilio homolog 24 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRZ3]	0.0	0.0	0.0	52.41	108.71	0.0
AT3G16830	TPR2@Topless-related protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRZ0]	29.16	29.05	29.12	29.27	0.0	86.85
AT3G16840	NA@P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A178VJW0]	41.68	39.68	0.0	41.88	0.0	0.0
AT3G16850	NA@Pectin lyase-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q94C86]	63.79	63.46	63.46	0.0	0.0	0.0
AT3G16857	ARR1@Two-component response regulator ARR1 [Source:UniProtKB/Swiss-Prot;Acc:Q940D0]	0.0	0.0	87.07	0.0	0.0	0.0
AT3G16910	AAE7@Acetate/butyrate--CoA ligase AAE7, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:Q8VZF1]	88.8	0.0	0.0	0.0	92.64	0.0
AT3G16940	NA@calmodulin binding;transcription regulators [Source:TAIR;Acc:AT3G16940]	0.0	37.43	0.0	37.76	0.0	37.3
AT3G16950	LPD1@Dihydrolipoyl dehydrogenase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:A8MS68]	0.0	100.66	55.28	101.7	57.89	220.14
AT3G16990	TENA_E@Bifunctional TENA-E protein [Source:UniProtKB/Swiss-Prot;Acc:Q9ASY9]	0.0	0.0	76.51	0.0	0.0	0.0
AT3G17000	UBC32@Ubiquitin-conjugating enzyme E2 32 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSP7]	77.79	0.0	154.55	0.0	81.04	0.0
AT3G17020	NA@AT3g17020/K14A17_14 [Source:UniProtKB/TrEMBL;Acc:Q9LSP5]	299.86	0.0	0.0	151.88	155.71	147.73
AT3G17030	NA@Nucleic acid-binding proteins superfamily [Source:UniProtKB/TrEMBL;Acc:F4J3Z2]	0.0	50.05	0.0	0.0	0.0	0.0
AT3G17090	NA@Probable protein phosphatase 2C 42 [Source:UniProtKB/Swiss-Prot;Acc:Q0V7V2]	74.95	166.69	55.59	112.33	78.09	0.0
AT3G17100	BHLH147@AT3G17100 protein [Source:UniProtKB/TrEMBL;Acc:B9DGH0]	0.0	76.14	0.0	0.0	0.0	80.43
AT3G17120	NA@AT3g17120/K14A17_24 [Source:UniProtKB/TrEMBL;Acc:Q9LSN5]	0.0	0.0	68.96	69.84	0.0	0.0
AT3G17160	NA@At3g17160 [Source:UniProtKB/TrEMBL;Acc:Q9LSN1]	0.0	152.98	152.12	0.0	0.0	0.0
AT3G17205	UPL6@E3 ubiquitin-protein ligase UPL6 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWB8]	62.5	62.26	0.0	0.0	0.0	62.05
AT3G17210	HS1@Stress-response A/B barrel domain-containing protein HS1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUV2]	0.0	0.0	151.07	0.0	0.0	0.0
AT3G17225	NA@Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LUV0]	0.0	0.0	0.0	164.48	0.0	0.0
AT3G17240	LPD2@Dihydrolipoyl dehydrogenase 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K2]	107.17	0.0	62.55	126.55	196.6	186.87
AT3G17250	NA@Probable protein phosphatase 2C 43 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUU7]	0.0	0.0	71.68	72.64	0.0	0.0
AT3G17280	NA@Putative F-box/kelch-repeat protein At3g17280 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUU3]	110.61	0.0	0.0	0.0	0.0	0.0
AT3G17360	POK1@Phragmoplast orienting kinesin 1 [Source:UniProtKB/TrEMBL;Acc:A0A1I9LN37]	0.0	0.0	0.0	0.0	0.0	16.46
AT3G17390	METK4@S-adenosylmethionine synthase [Source:UniProtKB/TrEMBL;Acc:A0A178VIP8]	715.99	854.37	321.17	259.47	149.21	283.59
AT3G17410	NA@Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LUT0]	0.0	74.22	74.17	150.38	155.54	73.9
AT3G17420	GPK1@Probable receptor-like protein kinase At3g17420 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRP3]	0.0	0.0	0.0	0.0	60.16	0.0
AT3G17430	NA@Probable sugar phosphate/phosphate translocator At3g17430 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRP2]	119.47	0.0	63.13	0.0	66.14	62.87
AT3G17440	NPSN13@Novel plant SNARE 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRP1]	0.0	90.56	85.79	0.0	0.0	0.0
AT3G17450	NA@HAT dimerization domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q0WQA4]	35.5	0.0	0.0	0.0	0.0	0.0
AT3G17465	RPL3B@50S ribosomal protein L3-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LRN8]	0.0	86.04	85.92	174.59	0.0	85.65
AT3G17470	ATCRSH@Ca2+-activated RelA/spot-like protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LR76]	0.0	60.62	0.0	0.0	0.0	0.0
AT3G17510	CIPK1@CBL-interacting serine/threonine-protein kinase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWC9]	0.0	0.0	56.52	0.0	0.0	51.4
AT3G17590	BSH@Transcription regulatory protein SNF5, putative (BSH) [Source:UniProtKB/TrEMBL;Acc:F4J581]	0.0	148.18	0.0	0.0	0.0	0.0
AT3G17609	HYH@HYH [Source:UniProtKB/TrEMBL;Acc:A0A178VIU6]	873.49	281.55	0.0	292.47	234.79	0.0
AT3G17611	RBL14@Rhomboid-like protein 14, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8RXW0]	0.0	96.35	0.0	0.0	0.0	0.0
AT3G17650	YSL5@Probable metal-nicotianamine transporter YSL5 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUN2]	0.0	0.0	93.9	0.0	0.0	0.0
AT3G17670	NA@Tetratricopeptide repeat (TPR)-containing protein [Source:UniProtKB/TrEMBL;Acc:F4J6C9]	0.0	0.0	0.0	0.0	0.0	167.38
AT3G17680	NA@Kinase interacting (KIP1-like) family protein [Source:UniProtKB/TrEMBL;Acc:F4J6D3]	0.0	0.0	94.57	0.0	0.0	0.0
AT3G17700	CNGC20@Probable cyclic nucleotide-gated ion channel 20, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LD37]	0.0	0.0	0.0	0.0	43.87	0.0
AT3G17710	NA@F-box protein At3g17710 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUM6]	0.0	97.65	0.0	0.0	0.0	0.0
AT3G17712	NA@unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF1740 (InterPro:IPR013633); BEST Arabidopsis thalia /.../tein match is: unknown protein (TAIR:AT3G17740.1); Ha. [Source:TAIR;Acc:AT3G17712]	0.0	0.0	0.0	0.0	43.33	0.0
AT3G17730	anac057@NAC domain containing protein 57 [Source:UniProtKB/TrEMBL;Acc:Q9LSH5]	104.85	0.0	0.0	0.0	0.0	0.0
AT3G17750	NA@AT3g17750/MIG5_4 [Source:UniProtKB/TrEMBL;Acc:Q8RX85]	0.0	28.36	0.0	28.57	0.0	0.0
AT3G17770	NA@At3g17770 [Source:UniProtKB/TrEMBL;Acc:Q494P3]	0.0	0.0	49.49	0.0	0.0	0.0
AT3G17780	NA@B-cell receptor-associated-like protein [Source:UniProtKB/TrEMBL;Acc:Q9LSH0]	114.93	0.0	0.0	0.0	0.0	0.0
AT3G17800	NA@Protein of unknown function (DUF760) [Source:TAIR;Acc:AT3G17800]	72.31	71.91	112.91	72.83	0.0	71.6
AT3G17810	PYD1@PYD1 [Source:UniProtKB/TrEMBL;Acc:A0A178VD08]	182.19	60.42	60.43	122.22	0.0	120.35
AT3G17820	GLN1-3@Glutamine synthetase [Source:UniProtKB/TrEMBL;Acc:A0A178VNQ6]	79.04	235.7	156.99	159.28	411.65	78.22
AT3G17840	RLK902@Probable inactive receptor kinase RLK902 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVI6]	0.0	0.0	0.0	0.0	0.0	47.79
AT3G17850	IREH1@Probable serine/threonine protein kinase IREH1 [Source:UniProtKB/Swiss-Prot;Acc:F4J6F6]	24.49	24.41	0.0	24.58	51.14	24.32
AT3G17860	TIFY6B@Protein TIFY 6B [Source:UniProtKB/Swiss-Prot;Acc:Q9LVI4]	72.75	72.34	0.0	0.0	0.0	72.03
AT3G17880	TDX@TPR repeat-containing thioredoxin TDX [Source:UniProtKB/Swiss-Prot;Acc:Q8VWG7]	82.01	87.36	162.86	0.0	85.42	162.31
AT3G17900	NA@AT3g17900/MEB5_12 [Source:UniProtKB/TrEMBL;Acc:Q9ASZ4]	0.0	0.0	39.58	119.62	124.23	74.81
AT3G17920	NA@Outer arm dynein light chain 1 protein [Source:UniProtKB/TrEMBL;Acc:F4J6G5]	0.0	0.0	33.52	34.11	0.0	0.0
AT3G17940	NA@Aldose 1-epimerase [Source:UniProtKB/TrEMBL;Acc:Q9LVH6]	256.68	0.0	84.92	0.0	178.2	0.0
AT3G17970	OEP64@Outer envelope protein 64, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LVH5]	108.99	0.0	0.0	0.0	0.0	54.02
AT3G18000	NMT1@XPL1 [Source:UniProtKB/TrEMBL;Acc:A0A178VHS8]	125.45	62.4	62.41	63.13	0.0	0.0
AT3G18020	NA@Pentatricopeptide repeat-containing protein At3g18020 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSK8]	0.0	0.0	0.0	0.0	0.0	56.8
AT3G18030	HAL3A@Phosphopantothenoylcysteine decarboxylase [Source:UniProtKB/Swiss-Prot;Acc:Q9SWE5]	0.0	0.0	0.0	0.0	109.63	0.0
AT3G18035	HON4@At3g18035 [Source:UniProtKB/TrEMBL;Acc:Q9LSK7]	101.99	0.0	0.0	51.28	53.18	0.0
AT3G18040	MPK9@Mitogen-activated protein kinase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRW0]	0.0	0.0	0.0	0.0	0.0	61.54
AT3G18060	AIP1-2@Actin-interacting protein 1-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LV35]	47.65	47.43	47.48	0.0	99.4	0.0
AT3G18100	MYB4R1@Myb domain protein 4r1 [Source:UniProtKB/TrEMBL;Acc:Q9LV31]	0.0	0.0	0.0	44.66	0.0	0.0
AT3G18130	RACK1C@Receptor for activated C kinase 1C [Source:UniProtKB/Swiss-Prot;Acc:Q9LV28]	0.0	267.01	177.73	0.0	0.0	0.0
AT3G18140	LST8-1@LST8-1 [Source:UniProtKB/TrEMBL;Acc:A0A178VME6]	0.0	0.0	94.98	0.0	0.0	189.45
AT3G18160	PEX3-1@Peroxin 3-1 [Source:UniProtKB/TrEMBL;Acc:F4J7K3]	98.58	0.0	0.0	0.0	0.0	0.0
AT3G18165	MOS4@Pre-mRNA-splicing factor SPF27 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q949S9]	0.0	0.0	104.15	0.0	109.42	103.91
AT3G18190	CCT4@T-complex protein 1 subunit delta [Source:UniProtKB/Swiss-Prot;Acc:Q9LV21]	114.61	114.04	0.0	115.31	0.0	0.0
AT3G18200	NA@WAT1-related protein At3g18200 [Source:UniProtKB/Swiss-Prot;Acc:Q9LV20]	116.16	0.0	0.0	0.0	0.0	0.0
AT3G18210	NA@2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LV19]	0.0	0.0	68.53	0.0	0.0	0.0
AT3G18215	NA@Uncharacterized protein At3g18215 [Source:UniProtKB/TrEMBL;Acc:Q9LV18]	73.68	73.26	73.22	148.44	0.0	0.0
AT3G18230	NA@At3g18230 [Source:UniProtKB/TrEMBL;Acc:Q9LJQ7]	0.0	0.0	0.0	145.62	50.36	47.88
AT3G18250	NA@Putative membrane lipoprotein [Source:UniProtKB/TrEMBL;Acc:Q6E248]	0.0	0.0	0.0	0.0	584.26	0.0
AT3G18270	CYP77A5P@Uncharacterized protein At3g18270 [Source:UniProtKB/TrEMBL;Acc:Q94K39]	0.0	64.86	0.0	0.0	0.0	0.0
AT3G18280	NA@Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LP30]	0.0	0.0	614.06	781.02	0.0	0.0
AT3G18290	BTS@Zinc finger protein BRUTUS [Source:UniProtKB/Swiss-Prot;Acc:Q8LPQ5]	75.6	50.22	50.35	227.63	105.24	25.03
AT3G18300	NA@Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q9LS60]	0.0	0.0	0.0	0.0	0.0	118.98
AT3G18310	NA@TATA box-binding protein associated factor RNA polymerase I subunit C [Source:UniProtKB/TrEMBL;Acc:Q9LS59]	0.0	0.0	0.0	0.0	0.0	40.09
AT3G18350	NA@Heat-inducible transcription repressor (DUF639) [Source:UniProtKB/TrEMBL;Acc:Q9LS55]	0.0	0.0	45.23	0.0	0.0	0.0
AT3G18370	SYTF@AT3g18370/MYF24_8 [Source:UniProtKB/TrEMBL;Acc:Q93ZM0]	30.09	0.0	0.0	0.0	31.4	0.0
AT3G18380	NA@sequence-specific DNA binding transcription factors;sequence-specific DNA binding [Source:TAIR;Acc:AT3G18380]	85.83	0.0	82.54	0.0	0.0	0.0
AT3G18390	EMB1865@CRS1 / YhbY (CRM) domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q9LS51]	0.0	36.75	0.0	0.0	0.0	0.0
AT3G18400	anac058@NAC domain containing protein 58 [Source:UniProtKB/TrEMBL;Acc:Q9LS50]	0.0	88.42	264.87	0.0	0.0	0.0
AT3G18410	NA@NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-B [Source:UniProtKB/Swiss-Prot;Acc:Q94C12]	502.87	0.0	0.0	256.66	0.0	0.0
AT3G18420	SG1@protein SLOW GREEN 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LS48]	0.0	0.0	0.0	103.84	107.05	0.0
AT3G18430	NA@Calcineurin b subunit (Protein phosphatase 2b regulatory subunit)-like protein [Source:UniProtKB/TrEMBL;Acc:Q9LS47]	299.44	0.0	0.0	0.0	0.0	0.0
AT3G18440	ALMT9@Aluminum-activated malate transporter 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9LS46]	0.0	0.0	0.0	112.97	0.0	0.0
AT3G18480	CASP@Protein CASP [Source:UniProtKB/Swiss-Prot;Acc:Q9LS42]	140.9	0.0	46.81	0.0	0.0	0.0
AT3G18490	ASPG1@Protein ASPARTIC PROTEASE IN GUARD CELL 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LS40]	0.0	160.21	0.0	0.0	55.96	0.0
AT3G18520	HDA15@Histone deacetylase [Source:UniProtKB/TrEMBL;Acc:F4J8S1]	54.2	53.93	0.0	0.0	59.56	53.72
AT3G18524	MSH2@DNA mismatch repair protein MSH2 [Source:UniProtKB/Swiss-Prot;Acc:O24617]	0.0	34.71	0.0	0.0	0.0	0.0
AT3G18535	NA@Tubulin-tyrosine ligase [Source:UniProtKB/TrEMBL;Acc:F4J8S5]	0.0	0.0	58.65	0.0	0.0	0.0
AT3G18560	NA@AT3g18560/K24M9_5 [Source:UniProtKB/TrEMBL;Acc:Q9LII3]	0.0	0.0	117.14	119.69	246.33	116.93
AT3G18600	RH51@DEAD-box ATP-dependent RNA helicase 51 [Source:UniProtKB/Swiss-Prot;Acc:Q9LIH9]	0.0	0.0	56.66	0.0	0.0	56.41
AT3G18620	PAT11@S-acyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A178V949]	0.0	120.5	0.0	0.0	0.0	0.0
AT3G18640	NA@Zinc finger CCCH domain-containing protein 38 [Source:UniProtKB/Swiss-Prot;Acc:Q9LIH5]	0.0	0.0	45.67	0.0	0.0	0.0
AT3G18660	GUX1@UDP-glucuronate:xylan alpha-glucuronosyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSB1]	0.0	0.0	0.0	0.0	57.72	0.0
AT3G18710	PUB29@RING-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL;Acc:A0A178VJJ8]	0.0	0.0	0.0	0.0	63.45	0.0
